Track URI,Track Name,Artist Name(s),Album Name,Album Release Date,Popularity,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4TTxKh1FnnGEeGWK2s8xBa,Am I Ever Gonna See Your Face Again - Live,The Angels,Liveline,1988-01-01,41,australian rock,0.209,0.945,9.0,-6.306,1.0,0.0589,0.00141,2.28e-05,0.9,0.386,184.197,4.0
spotify:track:2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,Foreigner,4 (Expanded),1981,76,"album rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,rock,soft rock",0.33,0.469,10.0,-9.286,0.0,0.0335,0.31,2.3e-06,0.0402,0.433,,4.0
spotify:track:7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",Sorry For Party Rocking,2011-01-01,77,"dance pop,pop,pop rap",0.751,0.736,5.0,-4.168,0.0,0.156,0.0206,0.0,0.265,0.352,130.014,4.0
spotify:track:55lX3vm1G35mUpawXHK5Te,Every Heartbeat,Amy Grant,Heart In Motion,1991,44,christian music,0.648,0.89,2.0,-3.834,1.0,0.0429,0.288,0.0,0.119,0.808,126.956,4.0
spotify:track:52EWTw5ALe9OnjgAxX3Luo,Terrible Love,Birdy,Birdy,2011-11-04,46,"neo mellow,uk pop",0.46,0.451,2.0,-6.8,1.0,0.0252,0.497,4.91e-06,0.155,0.144,77.928,4.0
spotify:track:5Ug4FDeNl30GHSATrz0shq,Pleasure And Pain,Divinyls,Essential,1991-01-01,42,"australian rock,new wave pop",0.652,0.766,2.0,-8.556,0.0,0.03,0.16,0.0,0.23,0.774,135.689,4.0
spotify:track:7BLKBIoijWCkDyOATEr5vW,Cherish,Madonna,Celebration (double disc version),2009-09-18,54,"dance pop,pop",0.692,0.875,2.0,-4.528,1.0,0.0345,0.289,3.27e-05,0.0675,0.9,131.877,4.0
spotify:track:0FE9t6xYkqWXU2ahLh6D8X,Shape of You,Ed Sheeran,Shape of You,2017-01-06,70,"pop,singer-songwriter pop,uk pop",0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,4.0
spotify:track:3iM9wFGlyR28IBZrXYZK9j,Cold as Ice - 2008 Remaster,Foreigner,No End in Sight: The Very Best of Foreigner,2008-07-08,56,"album rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,rock,soft rock",0.554,0.708,3.0,-5.318,0.0,0.0271,0.0594,2.72e-06,0.143,0.512,131.157,4.0
spotify:track:613QYxW1iLhGMNShwbPKkM,"Love Rollercoaster (From ""Beavis and Butthead Do America"")",The Funky Groove Connection,"Love Rollercoaster (From ""Beavis and Butthead Do America"")",2019-03-22,45,,0.755,0.922,5.0,-4.753,1.0,0.0297,0.167,0.002,0.0521,0.655,117.057,4.0
spotify:track:4A2CyJ3VhCxiQCYXlV6zRL,About Damn Time,Lizzo,About Damn Time,2022-04-13,6,"escape room,minnesota hip hop,pop,trap queen",0.835,0.747,10.0,-6.328,0.0,0.0622,0.101,0.0,0.355,0.713,108.975,4.0
spotify:track:0LfJkvPNCNEMLpZJgDQiV1,The Wonder of You,Elvis Presley,The Essential Elvis Presley,2007,64,"rock-and-roll,rockabilly",0.448,0.691,7.0,-6.957,1.0,0.0286,0.286,0.00111,0.945,0.633,88.836,4.0
spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train (2022 Remaster),Soul Asylum,Grave Dancers Union (2022 Remaster),1992-10-06,74,"alternative rock,grunge,permanent wave,pop rock,post-grunge",0.613,0.72,0.0,-7.957,1.0,0.0425,0.0132,0.0,0.104,0.561,117.341,4.0
spotify:track:1BPybPVkDfUjFDvqG04l58,Breathe (feat. Sean Paul) - Rap Version,"Blu Cantrell, Sean Paul",Bittersweet,2003-06-11,73,"hip pop,urban contemporary,dance pop,dancehall,pop,pop rap",0.8,0.663,2.0,-3.832,1.0,0.0324,0.048,0.0,0.252,0.472,91.934,4.0
spotify:track:2fLiCh9Fo9yloiB1NlqSgP,Help,John Farnham,One Voice,2003-10-20,27,"australian pop,australian rock",0.432,0.334,0.0,-12.112,1.0,0.0337,0.492,0.0,0.111,0.165,117.272,4.0
spotify:track:1UBcwKIAUHo7BYAvae6yeA,Wishin' And Hopin',Dusty Springfield,Stay Awhile / I Only Want To Be With You,1964-06-26,50,"adult standards,british invasion,soul",0.683,0.374,11.0,-10.084,1.0,0.0381,0.232,0.0,0.146,0.707,108.125,4.0
spotify:track:1c7MunM8WUiqhV56aDyBXs,Do You Want to Dance - 2008 Remaster,Bette Midler,The Best Bette,2008-09-22,16,"adult standards,new wave pop,soft rock",0.396,0.416,7.0,-8.134,0.0,0.0332,0.531,1.22e-05,0.0694,0.554,158.832,4.0
spotify:track:3e9L9HiHKcfYLAga28Vmcf,Something,Lasgo,Some Things,2001,70,"belgian dance,belgian pop,eurodance",0.644,0.981,7.0,-6.644,0.0,0.0439,0.0271,9.67e-05,0.11,0.379,140.012,4.0
spotify:track:1Id10jAz9LyLbTG2i7MguG,Linger,The Cranberries,Stars: The Best Of The Cranberries 1992-2002,2002-09-16,0,"irish rock,pop rock,rock",0.447,0.64,7.0,-8.706,1.0,0.0271,0.081,4.79e-05,0.34,0.181,94.854,4.0
spotify:track:5qtkvVNDdfCT7QAW726uvO,Where Is The Love?,Black Eyed Peas,R&B Collaborations 2007 (International Version),2007-01-01,0,"dance pop,pop,pop rap",0.826,0.679,5.0,-4.086,1.0,0.192,0.115,0.0,0.141,0.829,94.062,4.0
spotify:track:1aJqvwsyVAPi4BpMpO40bT,Ding Dong! the Witch Is Dead,The Fifth Estate,The Best of the Fifth Estate,2016-02-01,21,"bubblegum pop,classic garage rock",0.633,0.717,7.0,-6.367,1.0,0.0306,0.458,0.0,0.059,0.937,115.205,4.0
spotify:track:2x9BavXrcqPKF0dHkrmkj6,Coming Home,Sheppard,Coming Home,2017-11-10,55,"australian indie,folk-pop",0.61,0.928,4.0,-6.676,1.0,0.0585,0.152,3.1e-06,0.107,0.644,144.034,4.0
spotify:track:0lnxrQAd9ZxbhBBe7d8FO8,MMMBop,Hanson,Middle Of Nowhere,1997-01-01,73,boy band,0.683,0.937,9.0,-6.335,1.0,0.0449,0.00481,0.0046,0.07,0.619,104.872,4.0
spotify:track:2T3pa8WivYPDXohhyQqLML,Bust A Move,Young MC,The Replacements (Music From The Motion Picture),2000-09-19,0,"hip house,miami bass",0.954,0.616,4.0,-11.55,1.0,0.114,0.0872,5.03e-05,0.0926,0.836,117.552,4.0
spotify:track:7hZW3cbGT0q0xTFqvemfLl,American Dream,MKTO,MKTO,2014,0,"pop,post-teen pop",0.554,0.767,0.0,-5.043,1.0,0.0497,0.114,0.0,0.231,0.497,122.846,4.0
spotify:track:0tHOhXCKhFB5odvbMYEMbb,Neopolitan Dreams,Lisa Mitchell,Wonder (Standard),2009-07-09,36,"australian indie,australian indie folk,australian indigenous",0.739,0.485,0.0,-10.715,1.0,0.0299,0.22,0.0,0.105,0.492,113.98,4.0
spotify:track:0UzMTr7IBIaQpAiyMHe7uK,One,Johnny Farnham,Johnny Farnham,1995-01-01,29,,0.341,0.564,7.0,-6.461,0.0,0.0353,0.0155,0.0,0.123,0.515,128.155,4.0
spotify:track:0m4jVVZrsv0bLkAr1uM6UG,Do That To Me One More Time,Captain & Tennille,Make Your Move,1979-01-01,69,"mellow gold,soft rock,yacht rock",0.728,0.524,7.0,-8.227,1.0,0.0255,0.563,0.000131,0.0913,0.51,90.262,4.0
spotify:track:7IByJvSqRFltGyiiIiL4wn,Who You Love (feat. Katy Perry),"John Mayer, Katy Perry",Paradise Valley,2013-08-20,67,"neo mellow,singer-songwriter,pop",0.694,0.351,9.0,-10.92,1.0,0.0382,0.813,0.00165,0.097,0.691,145.907,4.0
spotify:track:5e4SLbkh2S1Y9t1S14xlkW,All to Myself,Guy Sebastian,Like It Like That,2009-10-23,17,"australian pop,australian talent show",0.641,0.866,11.0,-3.981,1.0,0.0434,0.1,0.0,0.112,0.671,118.941,4.0
spotify:track:1Mw2BnEixPT4tJbSffXyEL,Learn To Fly,Shannon Noll,That's What I'm Talking About,2001-01-01,31,"australian pop,australian rock",0.526,0.634,3.0,-5.376,1.0,0.0276,0.141,0.0,0.0885,0.264,133.941,4.0
spotify:track:05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",18 Months,2012-10-29,76,"dance pop,edm,electro house,house,pop,progressive house,uk dance,indietronica,metropopolis,pop,uk pop",0.695,0.869,8.0,-5.066,1.0,0.0483,0.41,0.0,0.237,0.58,124.989,4.0
spotify:track:3fGFvMNkKDw7ZRB7IKnOOQ,White Silver Sands,Bill Blacks Combo,White Silver Sands,2010-12-28,0,,0.868,0.481,0.0,-13.239,1.0,0.0432,0.522,0.393,0.0727,0.963,,4.0
spotify:track:4SLF9XoKaFRHyJmBJm7RMi,We Will Rock You - Radio Edit,"Five, Queen",Greatest Hits,2001,42,"boy band,classic rock,glam rock,rock",0.554,0.856,4.0,-6.109,0.0,0.202,0.0184,0.0,0.216,0.381,179.909,4.0
spotify:track:51fNdmmF7wOzS3BLbt5Zkp,Classic,Adrian Gurvitz,Classic,1982,60,yacht rock,0.472,0.574,2.0,-6.215,1.0,0.0272,0.469,3.95e-06,0.0677,0.409,86.571,4.0
spotify:track:6bH2owMgMDNW6zygbotS49,As Long as You Love Me,Backstreet Boys,Backstreet's Back,1997-10-09,0,"boy band,dance pop,pop",0.804,0.801,0.0,-4.892,1.0,0.0305,0.275,3.29e-05,0.215,0.826,98.12,4.0
spotify:track:355bn96bz24cQBcoKDVjGe,Push The Button,Sugababes,Taller In More Ways,2005-01-01,55,"dance pop,europop,girl group,talent show",0.962,0.657,8.0,-5.124,1.0,0.0618,0.0476,0.0,0.0739,0.791,126.019,4.0
spotify:track:43ay9lQZ5rfNcOOHhRF2cM,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya, The Greatest Showman Ensemble",The Greatest Show,2017-10-27,61,"hollywood,show tunes,broadway,hollywood,show tunes,hollywood,movie tunes,post-teen pop,pop,post-teen pop,movie tunes",0.417,0.824,11.0,-7.36,0.0,0.105,0.000239,0.0545,0.0725,0.4,157.92,4.0
spotify:track:1cOj24fUMnBSXhtp7waHVW,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)","Dionne Warwick, Elton John, Gladys Knight, Stevie Wonder",Greatest Hits 1979-1990,1989-10-31,59,"adult standards,brill building pop,disco,quiet storm,soft rock,glam rock,mellow gold,piano rock,rock,disco,motown,quiet storm,motown,soul",0.673,0.286,8.0,-14.643,1.0,0.0313,0.294,0.0,0.086,0.199,120.117,4.0
spotify:track:4TmGtGkkmaoXRCvpOwDJoO,It's My Life,Bon Jovi,Bon Jovi Greatest Hits - The Ultimate Collection (Int'l Deluxe Package),2010-01-01,0,"glam metal,rock",0.546,0.931,0.0,-3.025,0.0,0.0507,0.0295,1.67e-05,0.366,0.527,120.01,4.0
spotify:track:5UsfNL9PE9An9J4XLMJKPs,Skeleton Dance,Children Collide,The Long Now,2008-01-01,31,"australian alternative rock,australian indie,australian indie rock",0.567,0.918,11.0,-3.777,0.0,0.04,0.000806,0.13,0.047,0.682,82.344,4.0
spotify:track:6RsWqX8zABZLhZydXxEFOm,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,2015-08-28,1,"canadian contemporary r&b,canadian pop,pop",0.702,0.77,9.0,-5.416,0.0,0.0482,0.124,0.0,0.103,0.593,107.951,4.0
spotify:track:1SCnrq7aAvg2MIddieSQ9n,Let It Out (Let It All Hang Out),The Hombres,60's Gold,2006-06-27,46,,0.736,0.489,9.0,-9.717,1.0,0.0576,0.396,2.3e-06,0.0492,0.862,121.364,4.0
spotify:track:54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,Queen,News Of The World (Deluxe Remastered Version),1977-10-28,73,"classic rock,glam rock,rock",0.693,0.497,2.0,-7.316,1.0,0.119,0.679,0.0,0.258,0.473,81.308,4.0
spotify:track:1WYZdl58Vg7Hs19QPJOSWu,Lost Stars,Adam Levine,V (Deluxe),2014-08-29,0,deep talent show,0.491,0.59,0.0,-4.69,1.0,0.0277,0.0986,0.0,0.0792,0.419,,4.0
spotify:track:5l1DRutSEVtp52WxzGg90J,Almost Here (Duet with Brian McFadden) (with Brian McFadden),"Delta Goodrem, Brian McFadden",Mistaken Identity,2004-11-05,47,"australian pop,australian talent show,europop,talent show",0.565,0.471,9.0,-7.348,0.0,0.0321,0.4,0.0,0.122,0.29,78.004,4.0
spotify:track:0snyjt8NMg7Dc7E3xnDH9b,What Is Truth,Johnny Cash,The Legend,2005,31,"arkansas country,outlaw country,rock",0.681,0.385,4.0,-12.568,1.0,0.118,0.383,0.171,0.277,0.628,86.137,4.0
spotify:track:1SRkKyJ2JjMZgyDWC30zKv,My Best Friend's Girl,The Cars,The Cars,1978-06-06,68,"album rock,classic rock,hard rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,power pop,rock,singer-songwriter,soft rock,synthpop",0.799,0.608,5.0,-8.193,1.0,0.0411,0.0811,0.0137,0.102,0.963,121.915,4.0
spotify:track:1z7FW0nlEBGtQWQ19kz7qp,I Got It From My Mama,will.i.am,Songs About Girls,2007-01-01,52,"dance pop,pop",0.888,0.777,6.0,-6.262,1.0,0.0505,0.0961,3.14e-05,0.0514,0.876,118.998,4.0
spotify:track:02XnQdf7sipaKBBHixz3Zp,Paparazzi,Lady Gaga,The Fame,2008-01-01,76,"art pop,dance pop,pop",0.762,0.692,5.0,-3.973,0.0,0.0438,0.113,0.0,0.094,0.397,114.906,4.0
spotify:track:4aiLpwwZw5Ek9KkBMnt6Zu,Should've Been Me,"Naughty Boy, Kyla, Popcaan",Should've Been Me,2016-11-18,0,"uk contemporary r&b,uk funky,dancehall,jamaican hip hop,reggae fusion,traphall",0.579,0.808,2.0,-5.414,1.0,0.182,0.0174,0.0,0.284,0.679,,4.0
spotify:track:0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,÷ (Deluxe),2017-03-03,91,"pop,singer-songwriter pop,uk pop",0.599,0.448,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,,3.0
spotify:track:0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,85,"art pop,dance pop,pop",0.696,0.921,0.0,-3.755,1.0,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4.0
spotify:track:2FMtwuIzmuyS1YClVMBSkP,Someday,Tony Barber,Spinnin' High,2014-02-01,6,,0.572,0.544,6.0,-7.094,1.0,0.0408,0.732,0.0,0.095,0.88,135.276,4.0
spotify:track:0NN32Knbyo4gM1DKY9rdzg,Do Ya,Electric Light Orchestra,A New World Record,1976-09-01,61,"album rock,art rock,beatlesque,classic rock,glam rock,mellow gold,rock,soft rock,symphonic rock",0.494,0.572,2.0,-5.862,1.0,0.0332,0.0386,0.000566,0.602,0.716,124.042,4.0
spotify:track:5KyjfwDfnyUQthiqdnEqCW,It's My Party,Lesley Gore,I'll Cry If I Want To,1963-06-01,0,"brill building pop,bubblegum pop,classic girl group",0.687,0.493,9.0,-11.676,1.0,0.0608,0.325,0.0,0.0442,0.93,128.407,4.0
spotify:track:52s6Ea6aSZMvPUIH0dSpk4,Mirror Man,The Human League,Fascination!,1983,52,"new romantic,new wave,new wave pop,permanent wave,sophisti-pop,synthpop",0.634,0.615,0.0,-11.145,1.0,0.0412,0.0635,5.1e-05,0.0551,0.519,133.601,4.0
spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),1977-02-04,88,"album rock,classic rock,rock,soft rock,yacht rock",0.828,0.492,0.0,-9.744,1.0,0.0276,0.0644,0.00428,0.128,0.789,120.151,4.0
spotify:track:76JxERY5uyd6Uad9bc2kDv,From the Inside,Marcia Hines,The Essential,2007-07-28,16,"australian dance,australian pop,australian rock",0.306,0.512,0.0,-8.512,1.0,0.0298,0.125,1.63e-05,0.63,0.299,181.935,4.0
spotify:track:7AFQTSNKqlj6dAuygbAKda,Shes So Fine,The Easybeats,Easy,1965-01-01,38,"australian rock,british blues,freakbeat,protopunk,psychedelic rock",0.449,0.726,11.0,-10.106,1.0,0.103,0.00268,1.16e-06,0.0785,0.952,166.352,4.0
spotify:track:73F87Sqh6jQWucOOvz1WFx,Genius,"Sia, Diplo, Labrinth, LSD",Genius,2018-05-03,0,"australian dance,australian pop,pop,edm,electro house,moombahton,pop dance,indie poptimism,pop",0.622,0.621,11.0,-4.924,0.0,0.129,0.0864,9.8e-05,0.121,0.567,158.946,4.0
spotify:track:20JcxdRw8gvqTY1EEpYxHb,Misty Blue,Dorothy Moore,Misty Blue,1976-03-01,57,southern soul,0.394,0.243,3.0,-14.664,1.0,0.0302,0.658,0.00603,0.085,0.504,173.365,3.0
spotify:track:0dkL8m14x0wecbq04QfBKs,Fanfare for the Common Man - Single Edit,"Emerson\, Lake & Palmer",The Best of Emerson Lake & Palmer,1994-01-01,49,"album rock,art rock,blues rock,british blues,classic rock,folk rock,hard rock,mellow gold,progressive rock,singer-songwriter,soft rock,symphonic rock,synth prog",0.376,0.439,0.0,-14.444,1.0,0.0313,0.415,0.832,0.132,0.262,74.461,4.0
spotify:track:6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,÷ (Deluxe),2017-03-03,83,"pop,singer-songwriter pop,uk pop",0.461,0.834,2.0,-4.868,1.0,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,4.0
spotify:track:5wtgVhDXScPGQkNr8LTKgf,You Weren't in Love with Me,Billy Field,Best Of: You Weren't in Love with Me (Remastered),2005-10-31,0,australian rock,0.547,0.444,5.0,-9.452,1.0,0.0279,0.22,0.0,0.237,0.393,121.948,4.0
spotify:track:2PxefLyJ3Fw7ZZlROnbpTp,Put It In a Love Song (feat. Beyoncé Knowles),"Alicia Keys, Beyoncé",The Element Of Freedom,2009-12-15,49,"neo soul,pop,r&b,pop,r&b",0.634,0.689,8.0,-7.904,1.0,0.285,0.0793,0.0,0.296,0.653,,4.0
spotify:track:4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,78,"hip hop,new orleans rap,pop rap,rap,trap,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,modern rock,pop,rock,modern alternative rock,modern rock,stomp pop,conscious hip hop,hip hop,pop rap,rap,hip hop,pop rap,r&b,southern hip hop,trap,trap soul",0.502,0.786,9.0,-4.378,0.0,0.317,0.255,0.0,0.65,0.739,169.021,4.0
spotify:track:3Aimpqxpvmz7jhJlNnEd5c,Swing The Mood,Jive Bunny and the Mastermixers,Jive Bunny And The Mastermixers The Biggest Party On The Planet,2009-10-19,55,novelty,0.865,0.512,8.0,-13.376,1.0,0.0521,0.049,0.0173,0.201,0.879,92.512,4.0
spotify:track:5LOaKdW9D2Gl9neAN94NbR,Somewhere Only We Know,Keane,Hopes and Fears (Deluxe Edition),2009-01-01,0,"neo mellow,piano rock,pop rock",0.445,0.59,9.0,-6.747,1.0,0.0258,0.0575,1.08e-05,0.0832,0.334,172.016,4.0
spotify:track:1yXf4r6w9g2ZyZnZmtxePP,Throw Your Hands Up (Dancar Kuduro),"Qwote, Pitbull, Lucenzo",Throw Your Hands Up (Dancar Kuduro),2011-01-01,49,"dance pop,miami hip hop,pop,reggaeton",0.603,0.932,0.0,-4.912,1.0,0.313,0.161,0.0,0.402,0.741,129.984,4.0
spotify:track:43istOLfZfWQVM2WK2AQu5,Ugly,Sugababes,Taller In More Ways,2005-01-01,49,"dance pop,europop,girl group,talent show",0.723,0.801,0.0,-7.741,1.0,0.0304,0.0193,0.0,0.239,0.631,116.991,4.0
spotify:track:7k6IzwMGpxnRghE7YosnXT,Me & U,Cassie,Cassie (U.S. Version),2006-08-07,80,"dance pop,hip pop,pop rap,r&b,urban contemporary",0.803,0.454,8.0,-4.802,0.0,0.0294,0.352,0.0,0.0655,0.739,99.99,4.0
spotify:track:6K4d9KwaomGPajMvzXX7Jh,"Schnappi, das kleine Krokodil - Kids-Version",Das singende Krokodil vom Nil,Die schönsten Kinderlieder,2008-02-08,40,kindermusik,0.89,0.444,7.0,-8.964,1.0,0.0585,0.253,0.000118,0.103,0.901,130.074,4.0
spotify:track:4rkUEE5iTzG0szS8k8QzqR,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,"Flashlight (From ""Pitch Perfect 2"" Soundtrack)",2015-04-14,75,"dance pop,pop",0.383,0.616,5.0,-7.118,1.0,0.0515,0.314,7.21e-06,0.11,0.48,147.625,4.0
spotify:track:1DhWqmdt5dYKQqjngEAGKU,"Eye Level (Original Theme from ""Van Der Valk"")","The Simon Park Orchestra, De Wolfe Music",Eye Level,1973-03-01,0,library music,0.576,0.262,3.0,-12.591,1.0,0.0345,0.819,0.26,0.103,0.408,116.48,4.0
spotify:track:4qjrCkcVbsYlitCqbBkeKe,Colors Of The Wind - End Title,Vanessa Williams,Pocahontas Original Soundtrack (English Version),1995-01-01,54,"contemporary r&b,quiet storm,urban contemporary",0.574,0.238,7.0,-18.072,0.0,0.0476,0.365,1.32e-05,0.126,0.126,84.018,4.0
spotify:track:4hNnlZ2ro9G7npTrV08LS3,The Power Of Love - Radio Edit,Céline Dion,My Love Essential Collection,2008-10-27,0,canadian pop,0.534,0.566,8.0,-7.066,1.0,0.0307,0.405,0.000383,0.195,0.198,140.072,4.0
spotify:track:2QKRYxSyOExxnOoTD453dC,A Whole New World (Aladdin's Theme),"Peabo Bryson, Regina Belle, Disney",Aladdin: Special Edition Soundtrack,2004-01-01,32,"quiet storm,contemporary r&b,quiet storm,r&b,urban contemporary,children's music,movie tunes",0.543,0.187,2.0,-17.103,1.0,0.0358,0.623,0.0,0.176,0.127,107.885,4.0
spotify:track:3YVPpVJvJG2EauXurPA90F,Tell It to My Heart,Taylor Dayne,Tell It to My Heart (Expanded Edition),1988-01-19,72,"hi-nrg,new romantic,new wave pop,soft rock,synthpop",0.638,0.988,1.0,-5.042,1.0,0.0921,0.0302,1.16e-05,0.371,0.723,117.955,4.0
spotify:track:49fzPkBb3aOUWYRKaTWVhm,Hit the Road Jack,Ray Charles,Georgia On My Mind,2012-02-23,59,"classic soul,jazz blues,piano blues,soul,soul blues,vocal jazz",0.613,0.618,8.0,-11.831,0.0,0.257,0.568,0.0,0.727,0.94,172.741,4.0
spotify:track:1ilylaGsj4XPJvFs2tvYdW,Just Ace,Grinspoon,Best In Show,2005-01-01,26,"australian alternative rock,australian psych,australian rock",0.57,0.867,0.0,-6.556,1.0,0.0247,3.6e-05,0.0174,0.2,0.818,100.318,4.0
spotify:track:35kyKr5ArvTnFlldwR7JAD,Move Your Feet,Junior Senior,D-D-Don't Don't Stop The Beat,2002-03-04,0,danish pop,0.747,0.904,9.0,-2.623,1.0,0.0803,0.046,0.106,0.203,0.846,118.877,4.0
spotify:track:0xgTmnbKX8mOjlyWqw1eEc,Candydrunk,Zeek Power,Candydrunk,2019-08-30,18,australian talent show,0.474,0.458,9.0,-7.727,1.0,0.0315,0.454,0.0,0.18,0.216,75.851,4.0
spotify:track:0hfVBwMwUL5rVXaczWERTm,Get That Jive - 2006 Remaster,Dragon,The Essential,2007-04-07,18,"australian rock,kiwi rock",0.841,0.748,2.0,-6.279,1.0,0.0424,0.248,0.0,0.0526,0.872,120.859,4.0
